VentaID,Fecha,ProductoKey,ClienteKey,VendedorKey,Cantidad,Importe
4221,2025-08-25,13,17,1,6,4744.8
4222,2025-08-26,5,24,5,2,11602.36
4223,2025-08-26,8,8,2,18,15520.5
4224,2025-08-26,16,30,1,20,73800.8
4225,2025-08-26,24,33,4,18,89603.82
4226,2025-08-26,21,24,6,3,16148.52
4227,2025-08-26,4,2,1,5,13737.95
4228,2025-08-26,17,35,2,16,15876.8
4229,2025-08-27,21,31,5,3,16635.33
4230,2025-08-27,10,26,1,7,36282.54
4231,2025-08-27,21,24,5,12,68329.32
4232,2025-08-27,9,9,3,17,14309.07
4233,2025-08-27,20,12,4,7,25862.48
4234,2025-08-27,20,14,2,20,68039.8
4235,2025-08-27,14,38,1,5,11995.5
4236,2025-08-27,11,25,6,9,38838.33
4237,2025-08-28,3,18,4,18,17351.64
4238,2025-08-28,15,27,2,15,55782.15
4239,2025-08-28,12,6,5,11,8676.03
4240,2025-08-28,5,21,1,13,75138.57
4241,2025-08-28,22,5,3,2,7370.02
4242,2025-08-28,2,33,1,17,53206.43
4243,2025-08-28,5,36,3,12,60652.2
4244,2025-08-28,14,35,3,6,11280.48
4245,2025-08-28,17,1,4,19,21556.07
4246,2025-08-29,17,34,2,4,4156.8
4247,2025-08-29,7,21,2,5,13479.25
4248,2025-08-29,25,3,3,20,18610.8
4249,2025-08-29,5,3,3,12,67550.76
4250,2025-08-29,21,28,6,11,47233.67
4251,2025-08-29,25,22,4,13,12587.9
4252,2025-08-29,8,21,3,1,1023.77
4253,2025-08-29,22,17,6,7,28299.53
4254,2025-08-30,13,10,5,18,14272.2
4255,2025-08-30,5,35,2,16,99673.76
4256,2025-08-30,2,32,4,20,62994.4
4257,2025-08-30,7,29,2,4,11928.72
4258,2025-08-30,22,28,1,16,54534.88
4259,2025-08-30,14,35,4,11,26589.31
4260,2025-08-30,11,26,5,16,57519.68
4261,2025-08-30,17,32,4,20,23812.8
4262,2025-08-31,22,5,6,12,44927.76
4263,2025-08-31,12,29,5,16,11048.0
4264,2025-08-31,25,13,2,1,1000.37
4265,2025-08-31,20,18,3,6,22981.74
4266,2025-09-01,23,35,4,14,32485.04
4267,2025-09-01,20,40,2,12,40783.92
4268,2025-09-01,25,37,1,12,10135.8
4269,2025-09-01,9,19,6,16,13964.64
4270,2025-09-01,17,34,6,17,19877.59
4271,2025-09-02,13,20,3,17,11277.63
4272,2025-09-02,22,8,6,1,3954.48
4273,2025-09-02,7,29,5,13,39836.81
4274,2025-09-02,7,21,1,10,29448.0
4275,2025-09-02,2,30,4,9,22106.07
4276,2025-09-02,13,34,2,15,11922.15
4277,2025-09-03,21,37,6,12,63570.36
4278,2025-09-03,17,27,1,3,3086.85
4279,2025-09-03,19,36,2,9,31495.77
4280,2025-09-03,5,31,4,12,67484.16
4281,2025-09-03,1,11,6,2,4809.9
4282,2025-09-03,16,11,6,3,10956.0
4283,2025-09-04,15,31,5,19,67489.14
4284,2025-09-04,11,27,5,4,13798.44
4285,2025-09-04,8,16,6,17,17299.37
4286,2025-09-04,17,4,6,15,15104.7
4287,2025-09-04,25,5,1,11,10146.73
4288,2025-09-04,18,30,3,20,47502.2
4289,2025-09-04,6,2,1,13,9179.82
4290,2025-09-04,6,38,1,13,8613.54
4291,2025-09-04,19,3,3,16,65955.04
4292,2025-09-04,8,38,3,15,15871.05
4293,2025-09-04,5,2,2,6,39066.36
4294,2025-09-05,5,8,6,7,37008.58
4295,2025-09-05,25,3,3,18,17486.28
4296,2025-09-05,20,24,3,18,67405.68
4297,2025-09-05,23,29,5,5,11978.25
4298,2025-09-05,14,35,2,19,36165.93
4299,2025-09-05,21,20,4,10,53933.0
4300,2025-09-05,16,7,3,19,77780.3
4301,2025-09-05,15,5,6,19,75822.35
4302,2025-09-05,14,6,6,4,7628.68
4303,2025-09-05,8,18,3,20,22711.0
4304,2025-09-05,19,15,4,12,44194.56
4305,2025-09-06,3,15,1,9,7709.4
4306,2025-09-06,17,20,4,20,21417.0
4307,2025-09-06,21,30,5,13,68787.03
4308,2025-09-06,6,37,6,1,760.45
4309,2025-09-06,25,23,1,4,3378.36
4310,2025-09-06,17,31,3,8,7499.84
4311,2025-09-06,17,39,5,19,23285.45
4312,2025-09-06,15,30,4,16,53089.6
4313,2025-09-07,20,7,5,7,24306.03
4314,2025-09-07,19,35,2,2,8425.56
4315,2025-09-07,6,7,4,2,1306.12
4316,2025-09-07,16,33,5,3,11974.56
4317,2025-09-07,7,31,4,6,17241.18
4318,2025-09-07,21,29,4,9,47994.12
4319,2025-09-07,6,30,4,6,4598.76
4320,2025-09-07,7,25,3,6,18711.96
4321,2025-09-07,4,36,2,5,14580.85
4322,2025-09-07,17,5,6,20,24335.4
4323,2025-09-07,25,11,2,15,13265.4
4324,2025-09-08,21,19,2,14,66208.94
4325,2025-09-08,7,8,2,16,49931.52
4326,2025-09-08,23,40,2,5,14456.9
4327,2025-09-08,13,17,5,10,7003.0
4328,2025-09-08,1,2,6,6,15395.34
4329,2025-09-08,5,1,5,10,61369.2
4330,2025-09-08,23,28,2,12,33171.36
4331,2025-09-08,15,40,5,12,44660.88
4332,2025-09-08,1,30,1,9,22506.57
4333,2025-09-09,15,28,2,13,41552.16
4334,2025-09-09,16,31,2,6,23533.32
4335,2025-09-09,3,27,2,4,3207.76
4336,2025-09-09,14,28,2,11,24271.61
4337,2025-09-09,1,26,3,20,44250.2
4338,2025-09-09,5,19,4,8,51432.32
4339,2025-09-09,24,38,2,14,67334.54
4340,2025-09-09,15,19,2,15,54461.1
4341,2025-09-10,9,24,2,8,6569.68
4342,2025-09-10,6,29,4,3,1943.16
4343,2025-09-10,24,39,3,9,51894.72
4344,2025-09-10,7,39,3,9,26762.94
4345,2025-09-10,2,39,3,13,36289.5
4346,2025-09-10,6,36,3,14,9329.18
4347,2025-09-10,9,31,4,14,10829.28
4348,2025-09-10,6,26,4,15,9299.7
4349,2025-09-10,14,10,3,10,19536.0
4350,2025-09-10,22,30,6,7,25418.82
4351,2025-09-10,15,12,1,13,53096.16
4352,2025-09-10,1,20,2,3,7777.32
4353,2025-09-11,4,6,6,14,40206.74
4354,2025-09-11,6,16,2,4,2529.64
4355,2025-09-11,6,18,6,19,14521.51
4356,2025-09-11,4,14,2,20,51064.4
4357,2025-09-11,7,6,3,13,33305.61
4358,2025-09-11,10,37,4,18,114719.94
4359,2025-09-11,16,37,4,10,35191.9
4360,2025-09-12,7,6,2,10,29018.5
4361,2025-09-12,15,3,1,12,42628.56
4362,2025-09-12,10,38,2,19,108373.91
4363,2025-09-12,25,18,2,10,10486.9
4364,2025-09-12,4,37,4,9,24028.56
4365,2025-09-12,10,31,5,16,102165.76
4366,2025-09-12,5,8,3,19,124527.33
4367,2025-09-12,19,10,3,17,66215.68
4368,2025-09-12,24,9,2,19,110583.23
4369,2025-09-12,18,22,2,13,36792.73
4370,2025-09-13,5,13,2,16,80924.48
4371,2025-09-13,25,24,5,17,16443.08
4372,2025-09-13,13,24,1,16,11398.56
4373,2025-09-13,18,8,3,2,5143.5
4374,2025-09-13,2,1,6,8,23763.2
4375,2025-09-13,6,14,1,7,5072.34
4376,2025-09-13,3,34,2,1,866.17
4377,2025-09-13,18,3,2,11,27072.98
4378,2025-09-13,23,9,4,12,29493.12
4379,2025-09-13,1,40,6,6,14829.54
4380,2025-09-14,2,8,4,4,10930.28
4381,2025-09-14,10,4,5,19,114380.0
4382,2025-09-14,24,10,2,6,34422.48
4383,2025-09-14,24,8,4,13,67273.7
4384,2025-09-14,12,30,3,18,14544.9
4385,2025-09-14,3,32,6,13,10704.07
4386,2025-09-14,18,16,4,16,44695.04
4387,2025-09-14,10,31,4,12,62497.56
4388,2025-09-14,19,37,6,5,18550.05
4389,2025-09-14,19,34,3,2,7501.16
4390,2025-09-15,19,35,4,16,56708.8
4391,2025-09-15,10,28,1,20,108846.4
4392,2025-09-15,22,40,3,11,40174.09
4393,2025-09-15,25,21,1,18,14896.8
4394,2025-09-15,8,23,1,15,16503.3
4395,2025-09-15,17,22,6,20,22464.2
4396,2025-09-15,21,7,2,9,51074.91
4397,2025-09-15,21,14,4,17,88931.42
4398,2025-09-15,17,17,6,6,6928.8
4399,2025-09-15,17,20,6,14,15143.1
4400,2025-09-15,14,10,3,1,2360.85
4401,2025-09-15,10,6,2,19,102369.53
4402,2025-09-16,5,36,2,15,78530.85
4403,2025-09-16,15,15,5,13,52121.03
4404,2025-09-16,13,8,6,15,10611.6
4405,2025-09-16,16,7,3,12,48225.24
4406,2025-09-16,24,2,2,17,78612.76
4407,2025-09-16,24,13,6,1,4831.79
4408,2025-09-16,8,5,2,2,2019.12
4409,2025-09-16,2,1,4,18,47727.9
4410,2025-09-16,23,9,5,15,40707.3
4411,2025-09-17,23,38,6,4,11145.68
4412,2025-09-17,8,17,2,12,13715.16
4413,2025-09-17,22,19,1,3,11563.5
4414,2025-09-17,12,34,5,5,4271.5
4415,2025-09-17,7,2,5,18,59581.62
4416,2025-09-17,2,11,4,4,11775.64
4417,2025-09-17,20,22,2,4,15194.4
4418,2025-09-17,2,4,1,16,46239.52
4419,2025-09-17,25,24,6,5,4362.4
4420,2025-09-17,1,28,3,18,41249.52
4421,2025-09-17,20,5,6,4,14695.52
4422,2025-09-17,23,23,1,4,11358.08
4423,2025-09-17,14,22,6,12,28896.72
4424,2025-09-18,4,13,4,3,8088.81
4425,2025-09-18,21,15,2,18,101897.46
4426,2025-09-18,23,5,2,10,22970.9
4427,2025-09-18,4,34,5,18,52156.08
4428,2025-09-18,19,31,5,19,63395.21
4429,2025-09-18,2,5,4,13,38220.78
4430,2025-09-19,18,5,4,6,15273.9
4431,2025-09-19,9,8,3,5,4404.6
4432,2025-09-19,24,26,6,12,61567.2
4433,2025-09-19,5,30,6,2,12639.46
4434,2025-09-19,23,4,4,18,47114.28
4435,2025-09-19,22,4,3,18,79339.86
4436,2025-09-19,20,21,6,3,10983.15
4437,2025-09-19,5,36,1,13,64377.56
4438,2025-09-20,3,39,2,1,876.62
4439,2025-09-20,13,1,3,2,1313.0
4440,2025-09-20,13,15,5,14,11142.6
4441,2025-09-20,2,30,1,12,35511.84
4442,2025-09-20,25,18,5,5,4996.95
4443,2025-09-20,5,20,2,1,5205.0
4444,2025-09-20,20,29,5,4,11594.28
4445,2025-09-20,11,8,6,17,70452.76
4446,2025-09-20,23,16,1,6,16061.76
4447,2025-09-21,24,3,6,5,27330.9
4448,2025-09-21,11,3,5,9,30293.73
4449,2025-09-21,21,14,4,8,37571.04
4450,2025-09-21,1,30,3,12,31038.6
4451,2025-09-21,15,35,1,16,54315.04
4452,2025-09-21,2,15,2,7,21014.14
4453,2025-09-21,24,21,4,7,31552.85
4454,2025-09-21,10,33,5,19,102700.89
4455,2025-09-21,2,19,6,9,22907.25
4456,2025-09-21,10,24,5,11,74522.69
4457,2025-09-22,1,40,4,5,11662.65
4458,2025-09-22,16,16,1,10,33904.1
4459,2025-09-22,13,33,3,10,8050.5
4460,2025-09-22,4,5,4,13,29180.58
4461,2025-09-22,19,29,1,3,11623.92
4462,2025-09-22,14,6,2,17,41135.75
4463,2025-09-22,7,17,1,11,35426.71
4464,2025-09-22,1,28,3,19,50156.39
4465,2025-09-22,7,35,3,19,59781.41
4466,2025-09-23,3,2,1,20,19391.4
4467,2025-09-23,3,39,4,9,7242.48
4468,2025-09-23,5,38,4,16,105304.64
4469,2025-09-23,19,21,4,11,42689.46
4470,2025-09-23,22,39,1,17,59383.72
4471,2025-09-23,16,2,3,19,80201.47
4472,2025-09-23,17,7,5,11,13380.95
4473,2025-09-23,15,15,5,15,59025.75
4474,2025-09-23,19,2,5,14,53278.68
4475,2025-09-23,22,15,5,2,7158.48
4476,2025-09-23,16,7,3,10,39162.5
4477,2025-09-24,1,29,3,1,2147.76
4478,2025-09-24,9,7,5,4,3128.8
4479,2025-09-24,5,15,2,10,52724.1
4480,2025-09-24,17,16,4,18,20224.98
4481,2025-09-24,1,9,3,5,12674.15
4482,2025-09-24,18,21,5,11,33185.46
4483,2025-09-24,3,8,3,18,17446.86
4484,2025-09-24,20,20,3,2,6326.36
4485,2025-09-24,20,37,3,11,39786.01
4486,2025-09-25,21,5,5,6,32101.14
4487,2025-09-25,11,19,4,18,60782.22
4488,2025-09-25,12,8,4,1,723.56
4489,2025-09-25,22,3,3,6,26500.2
4490,2025-09-25,15,10,3,16,55376.48
4491,2025-09-25,22,39,2,16,70957.6
4492,2025-09-25,18,25,4,14,35791.56
4493,2025-09-25,5,39,6,5,29892.1
4494,2025-09-26,11,36,6,19,77636.85
4495,2025-09-26,22,38,2,11,47269.09
4496,2025-09-26,13,5,3,7,5826.59
4497,2025-09-26,8,4,5,15,17069.7
4498,2025-09-26,13,10,1,14,11156.88
4499,2025-09-26,17,14,4,19,17698.12
4500,2025-09-26,25,29,1,7,7084.7
4501,2025-09-26,5,31,1,6,36213.84
4502,2025-09-26,23,15,4,19,50099.2
4503,2025-09-27,20,5,3,18,64536.66
4504,2025-09-27,10,27,5,6,39557.58
4505,2025-09-27,12,4,4,19,15557.2
4506,2025-09-27,11,39,2,15,57608.4
4507,2025-09-27,22,17,1,13,52372.97
4508,2025-09-27,25,7,4,16,16653.44
4509,2025-09-27,3,11,2,4,3467.32
4510,2025-09-27,2,6,4,1,2595.59
4511,2025-09-27,6,5,5,13,8872.5
4512,2025-09-28,20,19,5,12,41108.4
4513,2025-09-28,12,19,4,16,12121.6
4514,2025-09-28,16,37,4,6,19961.28
4515,2025-09-28,21,28,2,15,64396.65
4516,2025-09-28,13,35,1,2,1551.44
4517,2025-09-28,5,1,6,6,33721.8
4518,2025-09-28,22,2,4,1,4415.23
4519,2025-09-29,6,25,4,4,3151.2
4520,2025-09-29,1,19,4,4,8854.72
4521,2025-09-29,20,8,6,13,40503.58
4522,2025-09-29,21,39,1,19,82865.46
4523,2025-09-29,7,13,3,15,43487.7
4524,2025-09-29,24,25,3,20,93767.4
4525,2025-09-29,3,4,4,3,2691.27
4526,2025-09-29,24,29,2,16,82080.96
4527,2025-09-29,3,22,6,12,11509.56
4528,2025-09-29,3,6,6,17,17243.27
4529,2025-09-29,15,35,6,17,65026.02
4530,2025-09-30,8,27,6,8,8470.0
4531,2025-09-30,8,22,2,18,17733.24
4532,2025-09-30,5,3,5,16,83801.28
4533,2025-09-30,8,38,5,1,969.03
4534,2025-09-30,23,18,1,15,43814.25
4535,2025-09-30,10,38,2,7,36486.59
4536,2025-10-01,12,2,4,5,4331.05
4537,2025-10-01,10,31,5,16,102150.4
4538,2025-10-01,4,38,5,18,53361.54
4539,2025-10-01,20,36,6,18,53615.34
4540,2025-10-01,10,17,6,8,42907.68
4541,2025-10-01,7,18,2,18,58443.48
4542,2025-10-01,20,2,5,14,46975.18
4543,2025-10-01,4,10,1,11,29329.52
4544,2025-10-01,7,6,5,18,54788.22
4545,2025-10-01,9,25,4,4,3099.44
4546,2025-10-01,18,23,1,7,16267.09
4547,2025-10-02,18,30,2,12,33456.6
4548,2025-10-02,14,32,6,4,8930.52
4549,2025-10-02,10,27,4,4,22775.16
4550,2025-10-02,19,11,3,13,46061.47
4551,2025-10-02,4,39,6,17,47457.71
4552,2025-10-02,12,36,1,6,5139.42
4553,2025-10-03,6,11,1,10,7865.8
4554,2025-10-03,7,38,2,16,41786.72
4555,2025-10-03,4,24,1,2,4897.48
4556,2025-10-03,11,38,4,2,8303.58
4557,2025-10-03,6,38,2,11,7810.11
4558,2025-10-03,5,20,3,9,45803.43
4559,2025-10-03,8,29,3,11,12314.61
4560,2025-10-03,22,4,6,2,7539.48
4561,2025-10-04,18,10,6,11,25611.19
4562,2025-10-04,4,37,1,8,23685.36
4563,2025-10-04,20,22,6,12,38331.24
4564,2025-10-04,5,18,2,6,30834.54
4565,2025-10-04,23,6,3,10,24698.4
4566,2025-10-04,18,29,3,20,47452.4
4567,2025-10-04,12,9,5,13,10639.2
4568,2025-10-04,21,8,6,13,64069.98
4569,2025-10-05,15,12,5,2,8123.86
4570,2025-10-05,6,25,3,4,3000.72
4571,2025-10-05,24,18,6,4,20669.64
4572,2025-10-05,17,8,6,11,11033.0
4573,2025-10-05,20,3,2,9,28516.32
4574,2025-10-05,12,20,1,19,14658.31
4575,2025-10-05,25,35,3,16,15964.64
4576,2025-10-05,5,15,1,19,124600.67
4577,2025-10-05,6,16,3,4,2826.56
4578,2025-10-06,6,33,1,16,11626.24
4579,2025-10-06,8,17,6,10,10140.2
4580,2025-10-06,8,19,1,10,9772.7
4581,2025-10-06,9,38,2,5,3520.2
4582,2025-10-06,19,20,3,14,45331.72
4583,2025-10-06,14,5,4,1,2122.72
4584,2025-10-06,11,32,2,11,47226.08
4585,2025-10-06,13,5,2,13,8853.65
4586,2025-10-06,10,33,6,2,10282.8
4587,2025-10-06,7,33,5,9,29752.02
4588,2025-10-07,6,11,4,18,13569.48
4589,2025-10-07,2,25,3,15,43789.95
4590,2025-10-07,23,38,5,8,20818.56
4591,2025-10-07,17,32,4,5,4759.3
4592,2025-10-07,18,10,3,14,42202.86
4593,2025-10-07,10,3,5,20,116948.2
4594,2025-10-07,23,9,1,8,18079.12
4595,2025-10-07,5,30,6,2,13132.76
4596,2025-10-07,7,24,3,19,62395.24
4597,2025-10-07,14,19,6,4,9158.96
4598,2025-10-08,18,27,6,15,42643.05
4599,2025-10-08,14,1,2,19,41472.63
4600,2025-10-08,19,2,2,15,50154.3
4601,2025-10-08,14,1,4,16,32081.28
4602,2025-10-08,6,32,4,10,7544.5
4603,2025-10-08,21,25,3,16,89373.12
4604,2025-10-08,3,19,6,15,13051.05
4605,2025-10-09,10,30,2,14,90057.8
4606,2025-10-09,2,21,3,19,51464.73
4607,2025-10-09,24,3,4,13,57188.04
4608,2025-10-09,18,11,3,1,2315.17
4609,2025-10-09,22,37,6,8,35157.92
4610,2025-10-09,18,2,6,8,21568.0
4611,2025-10-09,11,35,2,17,64590.48
4612,2025-10-09,9,35,5,14,10906.7
4613,2025-10-09,3,19,5,9,8099.19
4614,2025-10-09,13,11,5,20,16257.6
4615,2025-10-09,11,7,3,4,15705.32
4616,2025-10-09,1,21,2,3,6771.42
4617,2025-10-10,17,35,6,7,7225.47
4618,2025-10-10,17,36,6,18,17496.36
4619,2025-10-10,7,10,6,18,46721.52
4620,2025-10-10,21,8,4,2,9306.42
4621,2025-10-10,6,9,1,6,3599.64
4622,2025-10-10,7,28,4,9,24857.55
4623,2025-10-10,25,4,5,6,5751.18
4624,2025-10-10,11,20,1,6,26094.12
4625,2025-10-11,8,25,4,9,8042.94
4626,2025-10-11,12,28,3,16,13491.36
4627,2025-10-11,22,14,6,17,70819.11
4628,2025-10-11,19,34,2,15,61375.2
4629,2025-10-11,25,11,6,11,11573.1
4630,2025-10-11,1,7,4,12,29618.28
4631,2025-10-11,11,24,1,5,16527.0
4632,2025-10-11,17,34,3,20,24110.4
4633,2025-10-11,22,1,6,2,7256.4
4634,2025-10-11,18,38,6,4,11675.92
4635,2025-10-11,5,39,1,3,16780.29
4636,2025-10-11,3,34,4,4,3315.28
4637,2025-10-12,22,34,1,8,31560.88
4638,2025-10-12,3,1,6,13,12256.27
4639,2025-10-12,14,3,6,17,40248.86
4640,2025-10-12,19,11,2,15,52653.0
4641,2025-10-12,16,23,4,13,44678.4
4642,2025-10-12,17,15,1,14,14936.46
4643,2025-10-12,5,13,4,3,19219.14
4644,2025-10-12,6,3,5,19,13348.83
4645,2025-10-12,18,13,2,16,36377.12
4646,2025-10-12,24,34,4,3,13458.54
4647,2025-10-13,12,16,6,16,11421.44
4648,2025-10-13,20,28,2,1,2887.53
4649,2025-10-13,10,15,5,1,6261.58
4650,2025-10-13,22,15,4,1,4418.18
4651,2025-10-13,14,10,3,4,7497.08
4652,2025-10-13,10,13,5,6,33093.54
4653,2025-10-13,14,28,6,19,45890.89
4654,2025-10-13,13,13,4,16,11214.88
4655,2025-10-13,11,38,2,6,22406.04
4656,2025-10-13,2,25,4,20,51716.6
4657,2025-10-14,22,30,5,19,78261.76
4658,2025-10-14,14,10,2,18,41078.52
4659,2025-10-14,3,25,1,18,16796.7
4660,2025-10-14,4,26,1,18,41894.82
4661,2025-10-14,5,26,5,20,116278.8
4662,2025-10-14,15,4,5,6,22587.18
4663,2025-10-14,24,14,3,14,72938.74
4664,2025-10-14,14,7,4,10,21418.9
4665,2025-10-14,7,31,1,1,2732.17
4666,2025-10-15,1,6,1,8,18534.64
4667,2025-10-15,21,24,2,13,73902.53
4668,2025-10-15,16,2,4,17,64716.79
4669,2025-10-15,16,35,1,3,12416.94
4670,2025-10-15,15,19,3,5,17787.25
4671,2025-10-15,16,3,6,10,39297.2
4672,2025-10-15,4,3,3,4,10563.88
4673,2025-10-15,7,25,6,13,37372.01
4674,2025-10-15,23,7,3,16,44248.0
4675,2025-10-16,15,10,1,14,48650.14
4676,2025-10-16,9,35,3,15,12874.65
4677,2025-10-16,5,23,1,2,10469.64
4678,2025-10-16,6,13,5,4,3107.2
4679,2025-10-16,14,22,1,3,6607.44
4680,2025-10-16,8,27,5,8,9074.64
4681,2025-10-16,4,12,6,7,17490.48
4682,2025-10-16,2,23,2,13,40150.37
4683,2025-10-16,12,27,4,17,14058.32
4684,2025-10-16,6,32,2,6,4258.62
4685,2025-10-16,3,19,5,11,9754.03
4686,2025-10-17,9,32,4,16,14558.56
4687,2025-10-17,11,26,3,17,57859.5
4688,2025-10-17,14,34,2,5,11935.0
4689,2025-10-17,7,30,5,1,3002.32
4690,2025-10-17,21,37,6,11,61185.96
4691,2025-10-17,25,21,3,20,17074.8
4692,2025-10-18,25,22,2,19,15556.25
4693,2025-10-18,7,12,3,3,8240.22
4694,2025-10-18,23,40,3,3,8363.19
4695,2025-10-18,14,32,1,10,18705.8
4696,2025-10-18,15,13,4,3,11211.9
4697,2025-10-18,23,29,5,17,39041.01
4698,2025-10-18,7,4,2,2,6623.34
4699,2025-10-18,5,14,6,15,80192.4
4700,2025-10-19,8,36,6,19,20564.27
4701,2025-10-19,16,25,2,15,48055.8
4702,2025-10-19,11,13,1,14,56378.84
4703,2025-10-19,17,37,6,7,8259.23
4704,2025-10-19,2,36,4,9,25554.6
4705,2025-10-19,21,6,5,18,96674.22
4706,2025-10-19,11,34,6,1,3584.89
4707,2025-10-19,12,17,6,5,3280.4
4708,2025-10-19,18,28,2,17,50015.87
4709,2025-10-19,7,28,2,9,28244.88
4710,2025-10-20,16,37,6,4,16036.48
4711,2025-10-20,12,23,5,2,1374.64
4712,2025-10-20,13,16,4,20,15101.4
4713,2025-10-20,4,22,2,1,2269.16
4714,2025-10-20,11,16,3,15,62613.3
4715,2025-10-20,10,33,1,1,6486.39
4716,2025-10-20,18,5,3,4,9668.56
4717,2025-10-20,3,37,4,15,14547.45
4718,2025-10-20,25,35,5,4,3626.92
4719,2025-10-20,19,30,5,2,6946.58
4720,2025-10-21,10,37,1,20,136908.6
4721,2025-10-21,16,18,6,6,20277.66
4722,2025-10-21,3,14,5,16,15439.52
4723,2025-10-21,7,21,6,16,44000.32
4724,2025-10-21,12,28,3,5,3863.9
4725,2025-10-21,7,31,2,15,38887.65
4726,2025-10-21,3,10,5,4,3520.48
4727,2025-10-21,16,16,6,12,40123.2
4728,2025-10-21,2,11,6,20,55584.6
4729,2025-10-21,5,37,2,3,16363.59
4730,2025-10-21,24,35,2,10,57113.0
4731,2025-10-22,10,10,6,9,58989.78
4732,2025-10-22,1,32,2,3,6458.97
4733,2025-10-22,8,35,2,18,15991.2
4734,2025-10-22,16,8,1,20,84384.0
4735,2025-10-22,8,31,1,18,15965.1
4736,2025-10-22,6,21,5,4,2618.2
4737,2025-10-23,18,5,2,5,13366.25
4738,2025-10-23,9,30,2,3,2457.81
4739,2025-10-23,17,7,5,14,13655.32
4740,2025-10-23,16,1,5,15,50385.75
4741,2025-10-23,13,14,5,14,11007.22
4742,2025-10-23,3,13,6,5,4844.15
4743,2025-10-23,19,6,6,4,13246.24
4744,2025-10-23,17,13,1,10,11060.6
4745,2025-10-23,11,16,2,15,64817.7
4746,2025-10-23,20,3,6,7,21984.76
4747,2025-10-23,1,16,5,12,30752.4
4748,2025-10-24,6,7,1,20,15639.2
4749,2025-10-24,8,3,1,13,14024.4
4750,2025-10-24,15,29,4,2,8158.44
4751,2025-10-24,24,14,3,17,90955.95
4752,2025-10-24,9,26,4,16,13526.72
4753,2025-10-24,15,22,5,17,62143.84
4754,2025-10-24,24,19,2,14,80917.76
4755,2025-10-24,15,27,4,11,39364.49
4756,2025-10-25,15,26,6,17,61746.38
4757,2025-10-25,10,9,6,7,47929.63
4758,2025-10-25,3,37,1,15,13275.9
4759,2025-10-25,22,20,4,12,49977.24
4760,2025-10-25,25,6,2,8,7803.92
4761,2025-10-26,10,5,4,1,6750.84
4762,2025-10-26,12,2,1,2,1387.02
4763,2025-10-26,1,40,2,3,7035.21
4764,2025-10-26,2,29,4,1,2898.83
4765,2025-10-26,7,7,4,4,11927.36
4766,2025-10-26,2,20,3,20,58332.2
4767,2025-10-26,19,19,6,12,45274.8
4768,2025-10-26,13,3,5,15,9618.75
4769,2025-10-26,18,11,6,15,40931.7
4770,2025-10-26,25,19,4,15,13934.85
4771,2025-10-26,22,31,3,3,12606.51
4772,2025-10-26,11,33,5,3,11007.12
4773,2025-10-27,5,33,5,10,58434.6
4774,2025-10-27,17,34,2,9,10292.58
4775,2025-10-27,7,28,3,3,8790.48
4776,2025-10-27,19,12,4,13,46517.25
4777,2025-10-27,10,32,1,8,53649.68
4778,2025-10-27,1,8,4,12,25802.28
4779,2025-10-27,19,9,1,7,23891.42
4780,2025-10-27,16,1,2,11,41831.02
4781,2025-10-27,25,13,3,17,15284.02
4782,2025-10-28,17,8,6,12,13944.72
4783,2025-10-28,10,8,2,12,70634.52
4784,2025-10-28,9,33,5,12,9084.0
4785,2025-10-28,12,30,2,15,11830.65
4786,2025-10-28,11,29,3,8,29671.04
4787,2025-10-28,10,21,6,12,77582.04
4788,2025-10-29,15,4,1,14,57287.3
4789,2025-10-29,16,7,3,3,9695.67
4790,2025-10-29,20,16,6,14,41130.6
4791,2025-10-29,2,21,2,12,33026.04
4792,2025-10-29,2,34,3,1,2973.87
4793,2025-10-29,11,28,4,12,46875.96
4794,2025-10-29,22,28,1,5,16963.25
4795,2025-10-29,4,12,2,8,19370.88
4796,2025-10-29,7,19,3,14,42999.88
4797,2025-10-30,15,22,6,14,55480.74
4798,2025-10-30,24,12,5,14,76165.18
4799,2025-10-30,4,12,3,6,14806.02
4800,2025-10-30,16,30,1,5,18617.05
4801,2025-10-30,1,29,1,17,40425.49
4802,2025-10-30,12,27,2,2,1717.72
4803,2025-10-30,4,31,6,4,11028.68
4804,2025-10-30,1,23,4,19,43831.1
4805,2025-10-31,14,4,4,1,2225.63
4806,2025-10-31,22,27,5,19,64043.11
4807,2025-10-31,15,30,5,7,23377.76
4808,2025-10-31,23,25,3,20,58752.8
4809,2025-10-31,22,23,1,3,10688.13
4810,2025-10-31,18,39,1,8,21529.6
4811,2025-10-31,5,2,3,13,68240.77
4812,2025-10-31,14,21,1,16,37377.44
4813,2025-10-31,4,24,5,17,41122.49
4814,2025-10-31,16,26,2,8,32029.68
4815,2025-10-31,10,6,4,17,108533.44
4816,2025-10-31,3,34,1,14,11874.38
4817,2025-11-01,2,38,2,9,26779.41
4818,2025-11-01,3,33,4,5,4020.95
4819,2025-11-01,17,10,3,5,4775.0
4820,2025-11-01,9,20,5,2,1661.94
4821,2025-11-01,1,21,4,9,18678.42
4822,2025-11-01,24,23,2,14,70382.2
4823,2025-11-01,24,32,5,20,92418.4
4824,2025-11-01,19,5,5,2,8013.84
4825,2025-11-01,12,8,2,7,4702.04
4826,2025-11-01,15,32,5,13,48954.75
4827,2025-11-02,11,32,3,2,7453.94
